Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),4LHE Temp (ºF),App message,
0,1000,,0.0006753394569797628,0.001995342127774598,22.260985570981905,-0.0013257335391904101,0,0.03015884260447298,0,0,0,0,75.3125,71.15,,
0.7351744600000558,1000,,0.0006447866678213853,0.0011790274833453445,22.260913417410535,0.0011652314902763903,0,0.027633810542053834,0,0,0,0,75.3125,71.245625,,
1.2314927100001836,1000,,0.0006375434984248115,0.0010666155165123914,22.260895031052485,-0.00046918750335190885,0,0.009278844313663496,0,0,0,0,75.3125,71.2625,,
1.7315442100000797,1000,,0.0006524796271134077,0.001538808509515492,22.260904789233496,0.0013679923763162613,0,0.03211573468586705,0,0,0,0,75.295625,71.2625,,
2.236694210000103,1000,,0.0004860325517359695,0.0014934805903096496,22.260889712120214,0.0007261716956611444,0,0.03754027903650478,0,0,0,0,75.2,71.2625,,
2.7368614600001835,1000,,0.0004925148601615325,0.002162194086917835,22.260906662803286,-0.001767024397584771,0,0.03933556413267455,0,0,0,0,75.2,71.2625,,
3.2387044600000836,1000,,0.0004126752291199738,0.001184377704763562,22.260916582152966,0.00010018347693250828,0,0.014467317607887654,0,0,0,0,75.2,71.2625,,
3.7359922100001475,1000,,0.00022226698899920823,0.0006595977813102729,22.26085172200758,-0.0004344084688095703,0,0.016232499220803165,0,0,0,0,75.2,71.2625,,
4.234841710000206,1050,,0.018412287624917107,0.0065245942995311845,22.223160952637553,0.26053795752360237,3.35103216384,5.787776331617034,0.15969459926399454,2.177417960150062,0.00135393824711968,0.0007422061196641954,75.2,71.2625,,
4.734429960000049,1050,,0.02320696529977785,0.03767949623995903,22.21804564612826,0.2967525670662269,76.4454212376,6.593244218126013,2.33250132552884,35.38046496713331,0.0164001674915094,0.005778766380289632,75.2,71.2625,,
5.250267210000149,1050,,0.014273809748015545,0.07181506197532811,22.220453414822167,0.2773982288791451,101.68288222151999,6.163913544139685,1.9607621738507148,31.80469340554514,0.03680709560978846,0.011662854750083667,75.2,71.2625,,
5.758415710000112,1050,,0.01169213171165905,0.09221758906503515,22.22161217285288,0.2701906666446344,112.573736754,6.004070976515177,1.7835454458510622,29.700435914901597,0.051804545086161294,0.015370153536462929,75.2,71.2625,,
6.258354460000106,1050,,0.01089192104408905,0.1025681176960374,22.222685911304865,0.26224541787914124,117.80972451,5.827797153748722,1.7401170822516323,29.860237143714517,0.05894596617259981,0.017603350261890367,75.2,71.15,,
6.756551710000169,1050,,0.010399913377818374,0.10776282724740575,22.223212686416527,0.2570168097343393,120.53243814311999,5.7117391965878035,1.699286075814659,29.75090724617341,0.06342123874098382,0.018867071987196855,75.2,71.15,,
7.25639571000021,1050,,0.010331072922785517,0.11055928495669513,22.223437131051423,0.25819981771031614,121.9985147148,5.73808740115667,1.7086039710287497,29.776647646135405,0.0647072224741812,0.019267707252618664,75.2,71.15,,
7.761440960000175,1050,,0.0103406990341681,0.1131680203065182,22.223524116235954,0.2579308824812029,122.73155300063999,5.7321331963064415,1.7199946274639406,30.006404459316855,0.06579806434098615,0.019743565140092418,75.2,71.15,,
8.26071146000009,1050,,0.010318603229210849,0.11666946300610719,22.223661976187497,0.2568725477832906,123.045712266,5.708648681885637,1.7212385361922873,30.151467600650903,0.06778297309785788,0.020437509042881493,75.2,71.15,,
8.761257460000111,1050,,0.010566567144957533,0.11712728831111206,22.223522706311712,0.25912134387834074,123.35987153136,5.758588837068702,1.767162924141779,30.68917783531624,0.06628433637704025,0.020340639709417595,75.2,71.08812499999999,,
