Time (s),ESC (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),4LHE Temp (ºF),90% settling time (s),Max acceleration (RPM/s)
28.6216,1350,0.079085063,1.123216183,18.16415245,3.131208021,356.9896452,56.87573983,38.27949802,67.30373641,0.0293425,0.019748599,72.95,,
28.6465,1350,0.079009253,1.120808208,18.1542907,3.132196578,356.7802057,56.8628072,38.22042116,67.21515,0.029324852,0.019710744,72.95,,
28.672755,1350,0.078956986,1.1185714,18.12634069,3.130814276,356.5707662,56.7502062,38.16577122,67.25221595,0.029308235,0.019710438,72.95,,
28.697595,1350,0.07892105,1.11641638,18.1161494,3.131443612,356.3613267,56.7297003,38.12708129,67.20832489,0.029281454,0.019679575,72.95,,
28.721355,1350,0.078925445,1.114458544,18.1029133,3.13131426,356.0471674,56.68591057,38.10394153,67.21942217,0.029247855,0.019660239,72.95,,
28.745145,1350,0.078891613,1.112574471,18.10056068,3.133026711,355.9424477,56.70954007,38.07037239,67.13221857,0.029224155,0.019618824,72.95,,
28.77137,1350,0.078842737,1.110701658,18.0967463,3.131657685,355.7330081,56.67281463,38.03055113,67.10545678,0.02920551,0.019598491,72.95,,
28.796455,1350,0.07880048,1.109447896,18.0900054,3.131615766,355.6282884,56.65094611,37.9914663,67.0623686,0.029202555,0.019583925,72.95,,
28.820955,1350,0.078734829,1.10809877,18.08651301,3.13163845,355.5235686,56.64041958,37.94677366,66.99592612,0.029201396,0.019563746,72.95,,
28.84771,1350,0.078733828,1.106907436,18.07941837,3.132954601,355.4188489,56.64199695,37.93644269,66.97582135,0.029177945,0.019542168,72.95,,
28.871095,1350,0.078777699,1.106087113,18.08048449,3.133048962,355.2094094,56.64704317,37.9398337,66.97584124,0.029153715,0.019525946,72.95,,
28.894615,1350,0.078803912,1.105508949,18.06774623,3.132676285,355.1046896,56.60040016,37.93629135,67.02477587,0.029141197,0.019531822,72.95,,
28.91616,1350,0.07883567,1.104758335,18.06455107,3.131346074,354.9999699,56.56636106,37.94014829,67.07192681,0.029118451,0.019530306,72.95,,
28.94436,1350,0.078865206,1.103690971,18.05303538,3.127935415,354.8952501,56.46872873,37.94497578,67.19644064,0.029086617,0.019545171,72.95,,
28.96739,1350,0.07889576,1.102258869,18.03917915,3.129357987,354.7905303,56.45104935,37.94744483,67.22185906,0.029046985,0.019525923,72.95,,
28.99589,1350,0.078900632,1.100641752,18.03383026,3.129095974,354.6858106,56.42958566,37.93887402,67.23223921,0.029010923,0.019504693,72.95,,
29.02285,1350,0.078906403,1.099957385,18.02034992,3.129780547,354.5810908,56.39974063,37.93327428,67.25788781,0.028997164,0.01950288,72.95,,
29.04598,1350,0.078945131,1.099122823,18.01991854,3.129675404,354.4763711,56.39649585,37.9443295,67.28136017,0.028966721,0.019489204,72.95,,
29.071865,1350,0.078996395,1.09842112,18.01731835,3.129782145,354.4763711,56.39028126,37.96587422,67.32698147,0.028931801,0.019478908,72.95,,
29.096565,1350,0.079016685,1.097324516,18.01418828,3.129027491,354.4763711,56.36689035,37.97456803,67.37034417,0.0288963,0.019467537,72.95,,
29.117505,1350,0.079031488,1.096524117,18.01151771,3.12872331,354.4763711,56.35305532,37.98451159,67.40452913,0.028867664,0.019458113,72.95,,
29.14509,1350,0.079105891,1.094649305,18.00778495,3.12953816,354.4763711,56.35605018,38.01845641,67.46117992,0.028792576,0.019423812,72.95,,
29.172995,1350,0.079115183,1.092736013,17.99866378,3.132426385,354.4763711,56.37948932,38.02369655,67.44242811,0.02873829,0.0193818,72.95,,
29.196885,1350,0.079152588,1.090652318,17.99997546,3.131705648,354.4763711,56.3706248,38.04327805,67.48777077,0.028668726,0.019347884,72.95,,
29.22096,1350,0.079185084,1.08867722,18.00635506,3.132097714,354.4763711,56.39766353,38.05624429,67.47840585,0.028607059,0.019303587,72.95,,
29.246215,1350,0.079192119,1.08753318,18.00045303,3.131392975,354.4763711,56.36649217,38.06063568,67.52351301,0.0285737,0.019293966,72.95,,
29.271665,1350,0.079195174,1.086151816,17.99489359,3.129274584,354.4763711,56.31096318,38.06373957,67.59561092,0.028535079,0.019288461,72.95,,
29.297555,1350,0.07921166,1.085016739,17.99563407,3.127974174,354.5810908,56.28987861,38.07702123,67.64452538,0.028495316,0.019275521,72.95,,
29.3231,1350,0.079200943,1.08452831,17.97624447,3.129577112,354.5810908,56.25804326,38.07742789,67.68352698,0.028482184,0.019277747,72.95,,
29.34647,1350,0.079194231,1.083564584,17.97971188,3.130453138,354.5810908,56.28464548,38.07603615,67.64906455,0.028457915,0.019251513,72.95,,
29.37086,1350,0.079171067,1.08253222,17.9824851,3.131493185,354.6858106,56.31202954,38.06813929,67.60214398,0.028436699,0.019223818,72.95,,
29.395575,1350,0.079146958,1.081769577,17.94334223,3.131674757,354.6858106,56.1927119,38.0579154,67.72749369,0.028424299,0.019251066,72.95,,
29.42151,1350,0.079063566,1.080727511,17.9374983,3.130178405,354.6858106,56.14756984,38.01635924,67.70793348,0.028427959,0.019247984,72.95,,
29.44565,1350,0.078955919,1.079887208,17.94080471,3.130810927,354.5810908,56.16926742,37.96016105,67.58172714,0.028447909,0.019225588,72.95,,
29.475265,1350,0.078856978,1.079494399,17.95359639,3.129927705,354.5810908,56.19345874,37.90599976,67.45624956,0.028478194,0.019210321,72.95,,
29.50056,1350,0.078723221,1.07918506,17.96697158,3.128585956,354.4763711,56.21121496,37.83590317,67.31023905,0.028522778,0.01919875,72.95,,
29.523915,1350,0.07865147,1.079074644,17.9660919,3.130244328,354.4763711,56.23825727,37.79935301,67.21288114,0.028547437,0.019187555,72.95,,
29.548095,1350,0.078603642,1.079244749,17.97127811,3.129541132,354.3716513,56.24185403,37.77060847,67.15747395,0.028573666,0.019189352,72.95,,
29.57433,1350,0.078568227,1.079741623,17.98125944,3.131578076,354.2669316,56.30971783,37.73825619,67.0190824,0.028611328,0.019175049,72.95,,
29.599765,1350,0.078516167,1.081373005,17.97859001,3.130684687,354.1622118,56.28529645,37.7015234,66.98289921,0.028682475,0.019212353,72.95,,
29.625305,1350,0.078535706,1.082919528,17.97730196,3.13099061,353.8480526,56.28676362,37.68294885,66.9481534,0.028737654,0.019239328,72.95,,
29.649325,1350,0.078582705,1.085418059,17.96858252,3.132070311,353.7433328,56.27886383,37.6897468,66.96962986,0.028798762,0.019286425,72.95,,
29.67386,1350,0.078659163,1.087963343,17.96731945,3.130444228,353.5338933,56.24569145,37.70894174,67.04325393,0.028851601,0.019343052,72.95,,
29.699035,1350,0.078770653,1.090465915,17.96702367,3.129464337,353.4291735,56.22715982,37.74046707,67.12141817,0.028893811,0.019393936,72.95,,
29.724065,1350,0.078900535,1.092518033,17.97121079,3.13121004,353.1150143,56.27163566,37.77053841,67.12180652,0.028925138,0.019415075,72.95,,
29.7493,1350,0.078997229,1.094160135,17.97456245,3.13074358,352.9055748,56.27374599,37.79883543,67.16957396,0.028946927,0.019443528,72.95,,
29.77626,1350,0.079084307,1.095306731,17.96921424,3.130998573,352.6961352,56.26158414,37.81926954,67.22041358,0.028961605,0.01946811,72.95,,
29.800235,1350,0.079179283,1.096401894,17.96670709,3.132997122,352.5914155,56.28964161,37.85305146,67.24692212,0.02896469,0.019477862,72.95,,
29.824185,1350,0.079231595,1.097312193,17.958199,3.131691069,352.381976,56.23953142,37.85922983,67.31782587,0.028984007,0.019511404,72.95,,
29.8481,1350,0.07926589,1.098087681,17.94781533,3.131141095,352.381976,56.19714214,37.86542401,67.37962567,0.028999746,0.01953992,72.95,,
29.872055,1350,0.079317011,1.098384248,17.9172483,3.133349783,352.2772562,56.14100607,37.87975463,67.4725255,0.028996604,0.019564741,72.95,,
29.89576,1350,0.079390411,1.098374133,17.89728177,3.129705832,352.1725365,56.01322712,37.9061452,67.67356061,0.02897615,0.019609192,72.95,,
29.917305,1350,0.079416767,1.098366353,17.90274919,3.130087312,351.963097,56.0371681,37.89823733,67.63053634,0.02898199,0.019600676,72.95,,
29.94755,1350,0.079404302,1.098349912,17.90195318,3.131476532,351.8583772,56.05954627,37.88548611,67.58079333,0.028991311,0.019592558,72.95,,
29.97205,1350,0.079382441,1.097470165,17.90356026,3.131507953,351.8583772,56.06514135,37.86806623,67.54297825,0.028981416,0.019574911,72.95,,
29.99767,1350,0.079353812,1.096451129,17.90450394,3.132126655,351.8583772,56.07917401,37.85117205,67.49595142,0.028967429,0.019551842,72.95,,
30.022655,1350,0.079336171,1.09523127,17.90704674,3.13086667,351.7536574,56.06457581,37.83711987,67.48846187,0.028945947,0.019535174,72.95,,
30.04723,1350,0.079314641,1.093987952,17.91491546,3.130025275,351.7536574,56.07413819,37.82130315,67.4487462,0.028925179,0.01950967,72.95,,
30.074545,1350,0.079305601,1.09279009,17.92064794,3.130676337,351.6489377,56.10374845,37.80993954,67.39289368,0.028902191,0.019478023,72.95,,
30.100965,1350,0.079306327,1.091614158,17.92303282,3.131500643,351.6489377,56.12598879,37.81339937,67.37235313,0.028868448,0.019449353,72.95,,
30.125025,1350,0.0792986,1.09061549,17.92191452,3.130949875,351.6489377,56.11261602,37.80290754,67.36971152,0.028850043,0.01943619,72.95,,
30.149235,1350,0.079335038,1.089776551,17.9222699,3.132989204,351.6489377,56.15027812,37.82301089,67.36032689,0.028812528,0.019408213,72.95,,
30.172055,1350,0.079405907,1.08895222,17.91611012,3.131856269,351.6489377,56.1106818,37.85505885,67.46497749,0.028766359,0.019407218,72.95,,
30.19592,1350,0.079451621,1.087815907,17.92739869,3.131644564,351.6489377,56.14224065,37.87590283,67.46418096,0.028720527,0.019376069,72.95,,
30.220065,1350,0.079468989,1.086656547,17.92658772,3.131151571,351.6489377,56.13086329,37.88746225,67.49844921,0.028681165,0.019359341,72.95,,
30.246665,1350,0.079472609,1.085302722,17.91856901,3.132056942,351.6489377,56.12197847,37.89543188,67.52333562,0.028639408,0.019338283,72.95,,
30.27232,1350,0.079445814,1.083579892,17.91874745,3.130946712,351.7536574,56.10264341,37.887083,67.53172523,0.028600246,0.01931424,72.95,,
30.29608,1350,0.079450051,1.081497099,17.91539122,3.132523619,351.8583772,56.12038614,37.9021484,67.53721956,0.028533926,0.01927102,72.95,,
30.32135,1350,0.079408194,1.079485821,17.9182026,3.131934365,351.8583772,56.11863447,37.8868627,67.51208945,0.028492352,0.019235782,72.95,,
30.34582,1350,0.079363405,1.077641053,17.91933284,3.132657701,351.963097,56.135136,37.87359785,67.46861333,0.028453622,0.019197264,72.95,,
30.37148,1350,0.07932154,1.075849775,17.92612777,3.131358469,352.0678167,56.13313202,37.86119242,67.44892199,0.028415634,0.019166039,72.95,,
30.395125,1350,0.079319747,1.074223548,17.9302407,3.131996822,352.0678167,56.15745689,37.8626753,67.42234674,0.02837157,0.019128778,72.95,,
30.42096,1350,0.079327694,1.072785931,17.93447204,3.130756974,352.1725365,56.1484734,37.87684469,67.45836956,0.028323002,0.019106235,72.95,,
30.450375,1350,0.079339318,1.071700525,17.93113159,3.13206236,352.1725365,56.16142231,37.88542136,67.45808742,0.02828794,0.019082503,72.95,,
30.47455,1350,0.079340788,1.070763219,17.9133728,3.131753764,352.2772562,56.10027269,37.9004118,67.55833791,0.028252021,0.019086596,72.95,,
30.497885,1350,0.079350584,1.069813867,17.92527735,3.131626817,352.381976,56.13527926,37.90753797,67.52890246,0.028221666,0.019057781,72.95,,
30.520705,1350,0.079344511,1.069024626,17.93114444,3.130611667,352.381976,56.13545001,37.90505358,67.52427133,0.028202694,0.019043664,72.95,,
30.545145,1350,0.079335573,1.06805042,17.9294451,3.130662685,352.381976,56.13104476,37.90349577,67.52679544,0.028178151,0.019027802,72.95,,
30.570585,1350,0.079298795,1.067066519,17.9283099,3.129944877,352.4866957,56.11462171,37.89508227,67.53156506,0.028158443,0.019015837,72.95,,
30.595255,1350,0.07926278,1.066485039,17.93120952,3.130066548,352.4866957,56.12587907,37.8832664,67.49696758,0.028151877,0.019001663,72.95,,
30.622875,1350,0.079236674,1.065708399,17.92689292,3.130022177,352.5914155,56.11157239,37.87649707,67.50211312,0.028136403,0.018992667,72.95,,
30.64669,1350,0.079198071,1.064971044,17.92329404,3.130448883,352.6961352,56.10795582,37.86666232,67.48893587,0.028124239,0.018980749,72.95,,
30.67211,1350,0.079190131,1.064462421,17.92595355,3.129294008,352.6961352,56.09557904,37.86919053,67.50833343,0.02810893,0.01897587,72.95,,
30.696665,1350,0.079178101,1.063960123,17.93006555,3.130233453,352.800855,56.125291,37.87180359,67.4772512,0.028093727,0.018956875,72.95,,
30.721245,1350,0.079179917,1.063733232,17.92329302,3.131191956,352.800855,56.12127094,37.87954603,67.49588061,0.028081995,0.01895419,72.95,,
30.74474,1350,0.079169718,1.063926945,17.94049708,3.131664514,352.9055748,56.18361805,37.88072347,67.42307595,0.028086236,0.018936604,72.95,,
30.76951,1350,0.079138808,1.064234091,17.93717699,3.133029766,353.0102945,56.19770943,37.87604081,67.39783738,0.028097818,0.018937321,72.95,,
30.79699,1350,0.079095186,1.064494023,17.93426643,3.134226834,353.0102945,56.2100591,37.86189592,67.35786534,0.02811518,0.018937785,72.95,,
30.821995,1350,0.079086436,1.064649674,17.94466805,3.134395579,353.1150143,56.24568819,37.86661561,67.32358839,0.028115786,0.018928556,72.95,,
30.84544,1350,0.079040748,1.064707511,17.94953707,3.133975129,353.219734,56.25340275,37.85694391,67.2971626,0.028124497,0.018926989,72.95,,
30.870875,1350,0.079049766,1.064474068,17.94672266,3.133789302,353.3244538,56.24124747,37.87283319,67.33995935,0.028106534,0.018926928,72.95,,
30.897205,1350,0.079056285,1.064298463,17.94762821,3.132586788,353.5338933,56.222503,37.88863932,67.3905239,0.028090174,0.018930115,72.95,,
30.922325,1350,0.079044299,1.063529612,17.9597521,3.132841315,353.5338933,56.26505338,37.89266138,67.34670832,0.028066902,0.018902135,72.95,,
30.949595,1350,0.078998281,1.062867289,17.96090839,3.133258737,353.7433328,56.27617311,37.88596762,67.32150664,0.028054379,0.018886631,72.95,,
30.972435,1350,0.078933314,1.062142528,17.96948105,3.132681456,353.8480526,56.29266005,37.87108042,67.27534351,0.028046269,0.018868224,72.95,,
30.9985,1350,0.078885301,1.060740841,17.97382793,3.132607585,353.9527723,56.30494971,37.85343003,67.22931149,0.028022318,0.018839211,72.95,,
31.044465,1350,0.078807003,1.058981507,17.98140548,3.132254215,354.0574921,56.32233311,37.82861626,67.16450504,0.027994191,0.01880216,72.95,,
31.0725,1350,0.078767369,1.058539686,17.98607618,3.132069051,354.0574921,56.33363255,37.81609503,67.12880622,0.027991777,0.018790546,72.95,,
31.097,1350,0.078757619,1.05860117,17.98435668,3.131327129,354.1622118,56.31490397,37.81460786,67.14849035,0.027994503,0.018797886,72.95,,
31.12204,1350,0.078692396,1.058491827,17.98193485,3.13095526,354.1622118,56.30063352,37.78405557,67.11124407,0.028014246,0.018800709,72.95,,
31.14533,1350,0.078636044,1.058231048,17.99155167,3.13217547,354.2669316,56.35269682,37.76689762,67.01879368,0.028020068,0.018778712,72.95,,
31.166705,1350,0.07860075,1.058309352,17.99445605,3.132314995,354.2669316,56.36430451,37.75491567,66.98373376,0.028031035,0.018776234,72.95,,
31.1947,1350,0.078584546,1.05849818,17.99982527,3.132314482,354.2669316,56.38111338,37.74898127,66.95323843,0.028040444,0.018773985,72.95,,
31.216625,1350,0.078571658,1.058928973,17.9939181,3.130399065,354.3716513,56.3281444,37.75156736,67.02078998,0.028049934,0.018799287,72.95,,
31.24482,1350,0.078628209,1.05974837,17.99262318,3.130796704,354.3716513,56.33124534,37.78194344,67.07102464,0.02804907,0.018812799,72.95,,
31.27017,1350,0.07863967,1.06027731,18.00362949,3.132765454,354.4763711,56.40114853,37.79336416,67.00814636,0.028054589,0.01879886,72.95,,
31.296585,1350,0.07865108,1.060773124,17.97777343,3.132499798,354.4763711,56.31537162,37.80450366,67.12999057,0.028059438,0.018836298,72.95,,
31.32085,1350,0.078662825,1.061132189,17.98220052,3.13161709,354.5810908,56.31336648,37.81214195,67.14594476,0.028063266,0.018843345,72.95,,
31.345265,1350,0.078690779,1.061137894,17.98200262,3.133234918,354.5810908,56.3418385,37.82780052,67.13980503,0.0280518,0.018833924,72.95,,
31.370585,1350,0.078732841,1.061492722,17.98807882,3.133027737,354.5810908,56.3571499,37.84732767,67.15621307,0.028046702,0.018835103,72.95,,
31.39576,1350,0.078783033,1.062298258,17.98838952,3.134603231,354.5810908,56.38646392,37.87253004,67.16599589,0.028049308,0.018839597,72.95,,
31.42222,1350,0.078819455,1.062937695,17.98759963,3.134553772,354.5810908,56.38309828,37.89169811,67.20400132,0.028051994,0.018852063,72.95,,
31.447255,1350,0.078817865,1.063933866,17.98496781,3.135194693,354.5810908,56.38637564,37.88960988,67.19639178,0.028079832,0.018868634,72.95,,
31.4712,1350,0.078808959,1.065155627,17.98985478,3.132581455,354.5810908,56.35468546,37.88359572,67.22350664,0.02811654,0.018900924,72.95,,
31.49619,1350,0.078806649,1.066287566,17.99721633,3.131886457,354.4763711,56.36523808,37.88022957,67.20494911,0.02814892,0.018917468,72.95,,
31.521705,1350,0.078790739,1.06747811,17.9992838,3.131085399,354.4763711,56.3572947,37.87062137,67.19737271,0.028187499,0.018941259,72.95,,
31.545625,1350,0.078843773,1.06850835,18.00095014,3.130439629,354.4763711,56.35088766,37.89560998,67.24935765,0.028196098,0.018961695,72.95,,
31.571245,1350,0.07889285,1.069431695,18.01325781,3.129363447,354.4763711,56.37003054,37.91728996,67.26498034,0.028204328,0.018971636,72.95,0.09875,-76
31.5977,1350,0.07893414,1.070289704,18.01638063,3.129572154,354.4763711,56.38356313,37.93259073,67.27597303,0.028215571,0.0189823,72.95,,
31.62191,1000,0.078951602,1.071200185,18.00152503,3.127973489,354.3716513,56.30829306,37.93745835,67.37454874,0.02823595,0.019023844,72.95,,
31.6464,1000,0.078954405,1.07220686,17.97645581,3.126966333,354.3716513,56.21177211,37.93322514,67.4827064,0.028265639,0.019074418,72.95,,
31.67088,1000,0.078949725,1.073169534,18.28293903,2.760332856,354.2669316,50.46699731,37.9211876,75.14056636,0.028299998,0.021264779,72.95,,
31.694905,1000,0.07733571,1.07390889,18.83897233,2.372999096,351.1253389,44.70486432,36.81449553,82.35008896,0.029170816,0.024022193,72.95,,
31.720675,1000,0.071506332,1.070240654,19.34965765,2.019206292,345.7846314,39.07095049,33.52128524,85.79592977,0.031927196,0.027392235,72.95,,
31.74494,1000,0.064786389,1.063080343,19.75871613,1.735136506,336.2551337,34.28406967,29.53586742,86.15041244,0.03599286,0.031007997,72.95,,
31.773015,1000,0.056025097,1.048854856,20.14428106,1.467650302,326.2020372,29.56476017,24.77910413,83.81297188,0.042328199,0.035476522,72.95,,
31.796535,1000,0.048093999,1.031966192,20.45105205,1.255043719,315.9395012,25.66696442,20.59949521,80.25684251,0.050096674,0.040206009,72.95,,
31.82107,1000,0.040497172,1.009252969,20.70951164,1.076184943,309.7610356,22.2872646,17.00687918,76.30761105,0.059343808,0.045283842,72.95,,
31.845285,1000,0.03368364,0.984600897,20.928402,0.923853402,301.488175,19.3347754,13.76853239,71.21123524,0.071510955,0.050923834,72.95,,
31.87125,1000,0.027145993,0.953468198,21.12845036,0.785478081,294.5766712,16.59593464,10.84030953,65.31906618,0.087955809,0.057451913,72.95,,
31.89599,1000,0.021817065,0.928096215,21.29150188,0.670608054,286.932129,14.27825265,8.488048132,59.44738714,0.109341535,0.065000686,72.95,,
31.921495,1000,0.017051241,0.899564293,21.4340735,0.570998345,277.5073511,12.23882049,6.4161793,52.42481746,0.140202487,0.073500898,72.95,,
31.948325,1000,0.012958608,0.866553511,21.55565002,0.487567031,273.3185609,10.50982427,4.802736341,45.6975894,0.180429124,0.08245176,72.95,,
31.97355,1000,0.009217269,0.831614134,21.66465344,0.412755563,264.8362607,8.942206219,3.30962798,37.01131352,0,0.092998765,72.95,,
32.0009,1000,0.00601462,0.795169112,21.75818764,0.347953026,258.4483556,7.570827236,2.107192595,27.83305615,0,0.105030677,72.95,,
32.04952,1000,0.001574814,0.734353392,21.89024573,0.255122212,245.881985,5.584687902,0.524906588,9.399031736,0,0.131494079,72.95,,
32.073205,1000,-0.000157437,0.704887753,21.9421934,0.219013883,240.0176787,4.805644984,0.051229268,1.066022732,0,0.146679115,72.95,,
32.09858,1000,-0.001546661,0.674823183,21.98629299,0.189917669,236.9808058,4.175585523,0.496896049,11.90003285,0,0.16161163,72.95,,
