Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),ESC Temp (ºF),Motor Temp (ºF),App message,
589.2932599999998,1000,,0.0026721891952201297,0.025931801805551095,0.18262496317307073,-0.07006504230998911,0,0.012795625771581404,0,0,0,0,67.55,72.95,,
589.3221549999994,1000,,0.0026489624932018183,0.025761113651875504,0.18261838180054582,-0.06947302839440495,0,0.012687052024169603,0,0,0,0,67.55,72.95,,
589.3480350000001,1000,,0.0026823936380388808,0.024464431807072758,0.1825987915775466,-0.06900847044358288,0,0.012600863311613076,0,0,0,0,67.55,72.95,,
589.3763149999995,1000,,0.0028508595499087647,0.022732920815160297,0.18258904170210866,-0.06943590635607377,0,0.012678235601272866,0,0,0,0,67.55,73.0625,,
589.4025899999998,1000,,0.003042742237465349,0.020594321382905907,0.18255053134657215,-0.06852976060404875,0,0.012510144211322486,0,0,0,0,67.55,73.0625,,
589.4298849999998,1000,,0.003395626896721912,0.01776046351567473,0.18253657186800415,-0.06830634593172608,0,0.01246840622320727,0,0,0,0,67.55,73.0625,,
589.4549399999995,1000,,0.003787345438116104,0.01587507305223707,0.1825187588298555,-0.06921698178790614,0,0.01263339760587734,0,0,0,0,67.55,73.0625,,
589.4792149999998,1000,,0.004112440143981104,0.01409926310998242,0.18250744737272317,-0.06902336856340191,0,0.01259727880557315,0,0,0,0,67.55,73.0625,,
589.5070649999994,1000,,0.0043567216954937165,0.012199464045763003,0.18247110979500342,-0.06962111098188245,0,0.012703841386025191,0,0,0,0,67.55,73.0625,,
589.5305600000005,1000,,0.00452074554341837,0.011126168155658145,0.18245113541138155,-0.0690738905453328,0,0.012602609757277464,0,0,0,0,67.55,73.0625,,
589.5570700000003,1000,,0.0046121061589673995,0.010123644127742115,0.1824236615782009,-0.069659192272443,0,0.012707484916918968,0,0,0,0,67.55,73.0625,,
589.5804000000004,1000,,0.004572043122041078,0.009135944872993136,0.18240242463257295,-0.06935774210478035,0,0.012651020326952629,0,0,0,0,67.55,73.0625,,
589.606705,1000,,0.004403850594936994,0.009470475604187312,0.1823726775047958,-0.06944766467271013,0,0.012665356552817364,0,0,0,0,67.55,73.0625,,
589.6332350000013,1000,,0.004211868957790563,0.010385494488812921,0.18236412650683262,-0.068290558285385,0,0.012453748010378176,0,0,0,0,67.55,73.0625,,
589.6610949999988,1000,,0.003980853463684662,0.011111193304238133,0.18237025307895136,-0.06579603054031308,0,0.011999238741227308,0,0,0,0,67.55,73.0625,,
589.6917200000007,1000,,0.0037474347004650423,0.013271657206440005,0.182363541163788,-0.06512182050079535,0,0.011875845793557606,0,0,0,0,67.55,73.0625,,
589.7174299999997,1000,,0.0034718248994435384,0.015601127403457316,0.18236384747246975,-0.06430179469535952,0,0.011726322680030607,0,0,0,0,67.55,73.0625,,
589.7445199999995,1000,,0.0031394780897325216,0.01770956265020922,0.1823397489415922,-0.06418051511551887,0,0.011702659013105772,0,0,0,0,67.55,73.0625,,
589.7725449999999,1000,,0.0028112562403071273,0.021006564322914124,0.18231654954482818,-0.06392376538056521,0,0.01165436033809779,0,0,0,0,67.55,73.0625,,
