Time,ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),66NA Temp (ºF),Motor Temp,App message
525.5258598,1700,,0.277870544,3.908438627,23.149239,13.88325455,6373,321.3867108,251.4193461,78.22981157,0.015545498,0.012161198,83.6375,75.7625,84.7625,
526.1435565,1700,,0.279911892,3.940425634,23.13837259,14.03439338,6372,324.7328499,253.2536186,77.98883146,0.015559226,0.012134462,83.6375,75.7625,84.7625,
526.7481513,1700,,0.27867651,3.934200865,23.14243205,13.97414764,6373,323.3957539,252.1451432,77.96799582,0.015602934,0.012165284,83.6375,75.7625,84.83,
527.35104,1700,,0.278101127,3.959849506,23.14174823,13.97964299,6373,323.5124251,251.621022,77.78239587,0.015737402,0.012240969,83.6375,75.7625,84.875,
527.9303148,1700,,0.279248609,3.956135087,23.14675487,13.90466839,6374,321.8463223,252.7084804,78.52672238,0.015655343,0.012293383,83.6375,75.824375,84.936875,
528.5128045,1700,,0.280856425,3.963822053,23.14348962,13.94863587,6373,322.8193723,254.1418799,78.72964859,0.015596902,0.012279324,83.6375,75.875,84.9875,
529.1039173,1700,,0.280878458,3.975347001,23.13165611,14.10682162,6373,326.3140168,254.1461443,77.88456143,0.015641965,0.012182662,83.6375,75.875,84.93125,
529.6898258,1700,,0.280635966,3.959557145,23.13172906,14.10569452,6373,326.289047,253.9190419,77.82036006,0.015593771,0.012135127,83.6375,75.875,84.875,
530.2818505,1700,,0.280945857,3.983466875,23.13057339,14.1183948,6373,326.5665145,254.1955593,77.83878572,0.015670958,0.012198055,83.6375,75.824375,84.875,
530.8985195,1700,,0.280972565,3.995884324,23.12917152,14.13212849,6372,326.8638778,254.2163459,77.77691262,0.015718483,0.012225318,83.6375,75.7625,84.875,
531.4596393,1700,,0.281853423,3.999743414,23.12386325,14.20341341,6373,328.4377236,255.0214443,77.64697392,0.015683972,0.012178132,83.6375,75.813125,84.875,
532.060557,1700,,0.280832045,3.987590029,23.13042901,14.10903397,6373,326.3477753,254.1021064,77.86219715,0.015692962,0.01221887,83.6375,75.875,84.875,
532.6453745,1700,,0.276246833,3.943195699,23.14187547,13.95359542,6372,322.9123075,249.9382916,77.40133313,0.015776691,0.012211395,83.6375,75.875,84.875,
533.2160853,1700,,0.280226178,3.956347569,23.1277752,14.14825205,6373,327.2152499,253.5446868,77.49330085,0.015604301,0.012092276,83.6375,75.875,84.875,
533.806099,1700,,0.281209638,3.985500256,23.1214994,14.23255627,6373,329.0770693,254.4397375,77.32292094,0.01566387,0.012111866,83.6375,75.875,84.914375,
534.3749198,1700,,0.282805286,3.979933055,23.11903892,14.2639944,6372,329.7695582,255.8726073,77.59206955,0.015554415,0.012068986,83.6375,75.875,84.9875,
534.9549012,1700,,0.280560343,3.964537463,23.12514645,14.1719177,6373,327.7275488,253.8436445,77.45552292,0.015618209,0.012097117,83.6375,75.875,84.959375,
535.5353745,1700,,0.278637711,3.947403291,23.13088806,14.09118366,6374,325.9413423,252.1567068,77.36393757,0.015654558,0.012110976,83.6375,75.875,84.875,
536.1362763,1700,,0.275530439,3.915731605,23.13794797,13.98957041,6373,323.6895596,249.2928168,77.01848251,0.01570738,0.012097533,83.6375,75.875,84.875,
536.7097463,1700,,0.2760167,3.935593167,23.13289147,14.0611996,6373,325.2761939,249.7404777,76.77792072,0.015758744,0.012099226,83.6375,75.875,84.875,
537.292409,1700,,0.276260014,3.920260037,23.13693327,14.00899619,6373,324.1250215,249.9608568,77.1195741,0.015683491,0.012094978,83.6375,75.875,84.875,
537.8735158,1700,,0.276550454,3.897011288,23.14306813,13.92175011,6373,322.1918425,250.225355,77.66430233,0.015574027,0.012095378,83.6375,75.875,84.875,
538.458761,1700,,0.274649258,3.858179422,23.15874472,13.71463313,6373,317.6133608,248.5004408,78.23896772,0.01552623,0.012147411,83.6375,75.875,84.88625,
539.0743913,1700,,0.273158185,3.835395303,23.16033482,13.70668324,6373,317.4511922,247.1558431,77.85705159,0.015518214,0.012081987,83.6375,75.875,84.9875,
539.6894258,1700,,0.275977072,3.891410743,23.13799213,14.0098594,6373,324.1594714,249.7160486,77.03444145,0.015583803,0.012004684,83.6375,75.858125,84.9875,
540.2576868,1700,,0.28150957,3.936866078,23.1304188,14.10214238,6373,326.1879614,254.7049526,78.08686399,0.015456526,0.012069487,83.6375,75.7625,84.9875,
540.833954,1700,,0.282279798,3.98459929,23.1266993,14.14137912,6373,327.0432607,255.4016957,78.09479503,0.01560135,0.012183867,83.6375,75.768125,84.9875,
541.400823,1700,,0.283089847,4.020276599,23.11737271,14.26744177,6373,329.8251649,256.1329804,77.65995145,0.015695922,0.012189456,83.6375,75.875,84.9875,
542.0029193,1700,,0.282736757,4.02087044,23.12441296,14.16063085,6373,327.4555874,255.832553,78.12926219,0.015716603,0.012279237,83.6375,75.875,84.9875,
542.6011313,1700,,0.278488562,3.943871018,23.1340139,14.02527814,6372,324.4603912,251.9657078,77.66093764,0.015652435,0.01215579,83.6375,75.875,84.875,
543.1769033,1700,,0.278078005,3.929258617,23.1314247,14.06412476,6374,325.3222135,251.6537012,77.35861083,0.015613837,0.012078688,83.6375,75.875,84.875,
543.7921358,1700,,0.28039905,3.981967122,23.12638022,14.13069759,6369,326.7903331,253.5745489,77.60165442,0.015703461,0.012186446,83.6375,75.875,84.9875,
544.404072,1700,,0.281084864,3.976710375,23.1220769,14.19004625,6372,328.1029016,254.3087194,77.51074534,0.015637361,0.012120639,83.6375,75.875,84.9875,
544.992983,1700,,0.280592017,3.970725159,23.1293413,14.08340428,6373,325.739303,253.8755818,77.94088857,0.015640459,0.012190316,83.6375,75.875,84.9875,
545.581917,1700,,0.282372028,3.980837264,23.12183692,14.18493294,6373,327.9814934,255.488469,77.89847513,0.015581308,0.01213757,83.6375,75.875,84.9875,
546.1711008,1700,,0.283856684,3.997290072,23.11803599,14.2319981,6373,329.0158323,256.8293347,78.05997833,0.015563983,0.01214926,83.6375,75.875,84.9875,
546.7475628,1700,,0.283449567,3.987883305,23.12468846,14.13593306,6373,326.8882838,256.4577136,78.45788057,0.015549872,0.012200105,83.6375,75.875,84.9875,
547.3679703,1700,,0.282220319,3.976868076,23.13353629,14.00952641,6373,324.0896963,255.3505266,78.79108971,0.015574134,0.012271038,83.6375,75.875,84.9875,
547.9522598,1700,,0.280186395,3.931758966,23.13412577,14.00996839,6373,324.1082409,253.5139195,78.21906305,0.015509031,0.012131016,83.6375,75.875,84.9875,
548.5713103,1700,,0.275876598,3.86922432,23.14667244,13.84223978,6373,320.4017217,249.6156769,77.90697338,0.015500733,0.012076153,83.6375,75.875,84.9875,
549.148484,1700,,0.277328358,3.871674584,23.14552025,13.86100931,6373,320.8202651,250.920825,78.21229603,0.015429879,0.012068053,83.6375,75.875,84.9875,
549.7796757,1700,,0.277552677,3.891232985,23.14516913,13.86654936,6373,320.9434458,251.1314228,78.24857793,0.015494747,0.012124388,83.6375,75.875,84.9875,
550.3683605,1700,,0.278795789,3.887778099,23.13523872,14.00786084,6373,324.0744385,252.247428,77.83729952,0.015412559,0.011996726,83.6375,75.875,84.9875,
550.9743003,1700,,0.282801461,3.946426854,23.12419334,14.14574095,6373,327.1087548,255.8761045,78.2247034,0.015423336,0.012064684,83.6375,75.875,84.9875,
551.5596968,1700,,0.282843663,3.922675368,23.13960188,13.92833625,6373,322.2945321,255.9156319,79.4041733,0.015328288,0.012171281,83.6375,75.875,84.9875,
552.1469435,1700,,0.27517086,3.849394961,23.14534793,13.86655797,6374,320.9431534,249.0285975,77.60977272,0.015457714,0.011996201,83.525,75.875,85.1,
552.728262,1700,,0.280426774,3.909711645,23.13150145,14.05589853,6373,325.1331911,253.7267272,78.04521178,0.015409628,0.012025696,83.525,75.875,85.1,
553.3395285,1700,,0.282168584,3.919813272,23.13441463,14.0082815,6373,324.0732321,255.3013756,78.77891831,0.015353731,0.01209546,83.631875,75.875,85.1,
553.9599033,1700,,0.280203217,3.918758636,23.13841847,13.94344215,6373,322.6278406,253.5370438,78.59112563,0.015456799,0.012147421,83.6375,75.875,85.1,
554.5781083,1700,,0.281076494,3.955629793,23.11548754,14.2630918,6375,329.6972732,254.4012984,77.16706898,0.01554889,0.011998664,83.6375,75.875,84.9875,
555.1579148,1700,,0.282828297,3.996468427,23.11976212,14.19184955,6373,328.1121261,255.9060531,77.99375483,0.015617007,0.012180231,83.6375,75.875,84.9875,
555.7546543,1700,,0.281184124,3.982239221,23.11709361,14.22852892,6375,328.9214383,254.5121441,77.38177912,0.015646635,0.012107568,83.6375,75.875,84.875,
556.3364418,1700,,0.282030197,3.987391426,23.12061101,14.17054963,6373,327.6311326,255.1953924,77.89453697,0.015625159,0.01217088,83.6375,75.875,84.875,
556.917539,1700,,0.282960687,3.938426386,23.12034702,14.17088205,6377,327.6347352,256.2060252,78.20192989,0.015372344,0.01202121,83.6375,75.875,84.875,
557.5009465,1700,,0.278549551,3.898666281,23.12835277,14.06517886,6373,325.3040422,252.0250406,77.47579103,0.015469471,0.011984974,83.6375,75.875,84.875,
558.1008705,1700,,0.276813926,3.880393689,23.14107231,13.88625402,6373,321.3418659,250.4723331,77.95103063,0.015492313,0.012076409,83.6375,75.875,84.779375,
558.7093523,1700,,0.277564987,3.902522498,23.13840567,13.9290869,6373,322.2966893,251.1407988,77.9228408,0.015539283,0.012108585,83.6375,75.875,84.7625,
559.310483,1700,,0.281396621,3.959199424,23.13101635,14.02295605,6373,324.3650097,254.6048576,78.49429837,0.015550346,0.012206017,83.6375,75.875,84.86375,
559.8917973,1700,,0.280916634,3.96871331,23.12811162,14.06028272,6373,325.1876069,254.174328,78.16266344,0.015614072,0.012204322,83.6375,75.875,84.875,
560.5182823,1700,,0.27626478,3.904505293,23.13746157,13.93183552,6373,322.3472801,249.963143,77.54468247,0.015620343,0.012112734,83.6375,75.875,84.97625,
561.1094745,1700,,0.277566512,3.925872404,23.13387478,13.98346616,6373,323.4917486,251.1374138,77.6333349,0.015632373,0.012135931,83.6375,75.875,84.9875,
561.6872938,1700,,0.279518679,3.926022848,23.13415346,13.9794483,6373,323.4026896,252.9099648,78.2026504,0.01552359,0.012139741,83.6375,75.875,84.9875,
562.258241,1700,,0.282120748,3.929004058,23.1279694,14.0615336,6372,325.2146091,255.2535584,78.48799625,0.015392596,0.012081335,83.6375,75.875,84.9875,
562.873393,1700,,0.278976696,3.894968106,23.13757046,13.92659328,6373,322.2269424,252.4176953,78.33609876,0.01543078,0.012087884,83.6375,75.875,84.9875,
563.4527585,1700,,0.271964316,3.826258735,23.15807934,13.65574783,6373,316.240612,246.0703793,77.80975308,0.015550183,0.012099164,83.6375,75.875,84.9875,
564.0199835,1700,,0.27165298,3.830130669,23.15253743,13.73143111,6373,317.9143817,245.806843,77.32758991,0.015582397,0.012049481,83.6375,75.875,84.90875,
564.6132165,1700,,0.277737599,3.912191969,23.13897261,13.91517574,6373,321.9822284,251.3043263,78.05242036,0.015567563,0.012150736,83.6375,75.875,84.875,
565.1984725,1700,,0.280838251,3.930657218,23.12611959,14.08775688,6370,325.7938029,254.0133548,77.97137528,0.015474746,0.012065722,83.6375,75.875,84.875,
565.8066808,1700,,0.281271964,3.933655725,23.11847001,14.1943776,6372,328.150262,254.4587523,77.54965287,0.015459096,0.011988405,83.6375,75.875,84.875,
566.3908438,1700,,0.281445284,3.931373202,23.12247627,14.12822399,6373,326.6792179,254.6480871,77.95052359,0.015438582,0.012034433,83.6375,75.875,84.875,
566.9666188,1700,,0.284556803,3.966151246,23.11753727,14.18321113,6373,327.8807488,257.4614893,78.52335208,0.015404899,0.012096481,83.6375,75.875,84.875,
567.56724,1700,,0.2812254,3.953651238,23.13093055,13.99635074,6373,323.7485323,254.4520139,78.59585556,0.015537978,0.012212152,83.564375,75.875,84.948125,
568.1589155,1700,,0.280954192,3.943431764,23.12886881,14.03029722,6373,324.5048047,254.2029646,78.33512463,0.015513253,0.012152174,83.525,75.875,84.9875,
568.7787848,1700,,0.283863128,3.997936929,23.12395845,14.0885458,6373,325.7820131,256.8542164,78.84550826,0.015565134,0.012272509,83.598125,75.875,85.060625,
569.3878898,1700,,0.277446395,3.937166537,23.13942368,13.87545877,6372,321.0700187,251.0226034,78.18403241,0.015684548,0.012262791,83.6375,75.875,85.1,
569.9630303,1700,,0.277604093,3.926589681,23.13800891,13.90403906,6373,321.7115884,251.1769135,78.07543133,0.015632829,0.012205408,83.564375,75.875,85.026875,
570.5677963,1700,,0.282323863,3.973066167,23.12251936,14.11135491,6373,326.2899346,255.4445468,78.28830167,0.015553529,0.012176557,83.525,75.875,84.9875,
571.1459315,1700,,0.28337261,4.005416334,23.11715479,14.17948265,6373,327.7887912,256.3886441,78.21888699,0.01562251,0.012219795,83.5925,75.875,84.9875,
571.7657093,1700,,0.286438429,4.043581652,23.10881317,14.27975383,6373,329.987896,259.1711022,78.53893651,0.015602259,0.012253778,83.6375,75.875,84.9875,
572.3683613,1700,,0.283151859,4.023409945,23.11376789,14.20950876,6373,328.4352763,256.1954373,78.00487466,0.015704479,0.012250236,83.6375,75.875,84.9875,
572.9994863,1700,,0.280711408,3.994558165,23.11819933,14.14241352,6373,326.9470338,253.9827122,77.68246137,0.015727774,0.012217681,83.6375,75.875,84.9875,
573.6112225,1700,,0.279706053,3.969361884,23.114891,14.18950876,6373,327.9889144,253.0807186,77.16131992,0.015684214,0.012102131,83.6375,75.875,84.9875,
574.182955,1700,,0.279142014,3.981400602,23.11624589,14.16902933,6373,327.534756,252.5665063,77.1113358,0.015763777,0.01215565,83.6375,75.875,84.9875,
574.7867188,1700,,0.284163805,4.055992309,23.10023709,14.38696743,6379,332.3382973,257.3586224,77.45090622,0.015761021,0.012207033,83.6375,75.875,84.9875,
575.363007,1700,,0.27970061,4.002313376,23.12995877,13.94950594,6372,322.6461233,253.0308875,78.44753959,0.01581769,0.012408538,83.6375,75.875,84.9875,
575.9894382,1700,,0.280331743,3.946842008,23.12267495,14.06954787,6373,325.324894,253.6468148,77.97023665,0.015560439,0.012132535,83.6375,75.875,84.9875,
576.6072935,1700,,0.279006487,3.94240825,23.11756641,14.14568396,6373,327.013225,252.4391905,77.19693532,0.015617315,0.012056121,83.6375,75.875,84.9875,
577.2019848,1700,,0.283182793,3.996530042,23.11055667,14.23497009,6373,328.9778902,256.2202018,77.88484691,0.015598028,0.012148468,83.6375,75.875,84.9875,
577.7983343,1700,,0.280799181,3.940775979,23.11913205,14.11554855,6373,326.339177,254.0660094,77.85349834,0.015510799,0.012075719,83.6375,75.875,84.9875,
578.4202205,1700,,0.280190978,3.963443183,23.1209752,14.0902689,6373,325.7805524,253.5161675,77.8186965,0.015633844,0.012166045,83.6375,75.875,84.903125,
579.0436098,1700,,0.27938455,3.931954979,23.12563142,14.02526967,6373,324.3432007,252.7905121,77.93923191,0.015554289,0.012122822,83.6375,75.875,84.875,
579.621757,1700,,0.27977894,3.955125346,23.12143933,14.08646993,6373,325.6993223,253.1376164,77.721067,0.015624407,0.012143455,83.6375,75.875,84.875,
580.23843,1700,,0.283401974,4.004664979,23.11506405,14.16707002,6373,327.4727277,256.4288969,78.30540898,0.015617066,0.012229003,83.6375,75.875,84.875,
580.8132945,1700,,0.282724646,3.986073856,23.11150958,14.21211334,6373,328.4633678,255.8078006,77.88043931,0.015582357,0.012135534,83.6375,75.875,84.875,
581.3983415,1700,,0.282590292,3.975518499,23.11408007,14.17016016,6373,327.5301139,255.6850064,78.06523659,0.015548543,0.012137851,83.6375,75.875,84.875,
581.985801,1700,,0.279624352,3.929454449,23.11243336,14.20819278,6370,328.3767969,252.8825054,77.06613663,0.015539357,0.011973411,83.6375,75.875,84.95375,
582.587749,1700,,0.277158732,3.917093197,23.10199123,14.36916678,6364,331.9529508,250.4355786,75.45974678,0.015641386,0.011802433,83.6375,75.875,84.9875,
583.2023838,1700,,0.279336756,3.918987015,23.13562698,13.87246353,6374,320.9468594,252.7989924,78.77515203,0.015502476,0.012211866,83.6375,75.875,84.9875,
583.8197358,1700,,0.278577677,3.917186982,23.1274873,13.98786042,6373,323.5040254,252.060113,77.91583905,0.01554069,0.01210865,83.6375,75.875,84.9875,
584.4142888,1700,,0.278542566,3.902656253,23.12945623,13.96294414,6373,322.9549063,252.0206583,78.03780557,0.015485494,0.012084513,83.6375,75.875,84.9875,
585.0028525,1700,,0.279441497,3.931039765,23.1253545,14.021049,6373,324.2415726,252.8407379,77.97981027,0.015547483,0.01212391,83.6375,75.875,84.9875,
585.6097823,1700,,0.281269401,3.9529771,23.12368498,14.04368004,6373,324.741623,254.4931507,78.36790544,0.015532749,0.012172687,83.6375,75.875,84.9875,
586.1932972,1700,,0.281592602,3.977690777,23.12004258,14.08970791,6373,325.754532,254.7876997,78.21481033,0.015611776,0.012210704,83.6375,75.875,84.9875,
586.7931858,1700,,0.281160938,3.958304128,23.11902663,14.0989381,6373,325.9535137,254.3880353,78.04449686,0.015560127,0.012143826,83.6375,75.875,85.06625,
587.4172593,1700,,0.284694663,4.009128348,23.11394924,14.16233267,6373,327.3474176,257.5904215,78.69014607,0.015563979,0.012247313,83.6375,75.875,85.1,
588.0129615,1700,,0.283052735,3.980304358,23.11554132,14.13655914,6373,326.7742141,256.1081982,78.37467395,0.015541481,0.012180592,83.6375,75.875,85.1,
588.6350248,1700,,0.28217496,3.971398609,23.113757,14.1596367,6373,327.2822877,255.3157593,78.01158385,0.015554836,0.012134586,83.6375,75.875,85.1,
589.2141823,1700,,0.284736203,3.996404627,23.11821169,14.09405563,6367,325.8267335,257.4151123,79.01547367,0.01552544,0.01226776,83.6375,75.875,85.1,
589.8113305,1700,,0.284460027,3.981405844,23.10873709,14.2214001,6373,328.6384017,257.3792197,78.31709152,0.015469109,0.012114918,83.6375,75.875,85.1,
590.4108873,1700,,0.281332657,3.964326455,23.11508409,14.12992813,6373,326.6141876,254.5462924,77.93686838,0.015574093,0.012137965,83.6375,75.875,85.1,
590.9845333,1700,,0.282883459,3.993002081,23.117398,14.09907387,6373,325.9336316,255.9507629,78.52987611,0.015600674,0.012251176,83.6375,75.875,85.1,
591.5878028,1700,,0.282678294,4.008995843,23.10866916,14.22001455,6375,328.6045417,255.8572176,77.86628167,0.015669027,0.012200785,83.6375,75.875,85.1,
592.1773385,1700,,0.283877276,4.027630968,23.11034599,14.1870721,6372,327.8667046,256.8442125,78.34580303,0.015681321,0.012285399,83.6375,75.875,85.1,
592.7637843,1700,,0.281445917,4.007201051,23.11237623,14.15509552,6373,327.1578015,254.657727,77.83992599,0.01573565,0.012248602,83.6375,75.875,85.02125,
593.3905925,1700,,0.283296366,4.023938916,23.11082516,14.17619332,6373,327.6230485,256.326534,78.24067889,0.015698504,0.012282589,83.6375,75.875,84.9875,
593.979793,1700,,0.283347592,4.011652078,23.1175215,14.08402038,6373,325.5868231,256.3708628,78.74549289,0.015647914,0.012321785,83.6375,75.875,84.90875,
594.621333,1700,,0.279485986,3.95010347,23.12220389,14.02477736,6373,324.2836118,252.8812653,77.9816009,0.015620464,0.012181074,83.6375,75.875,84.875,
595.2109925,1700,,0.278055977,3.945803323,23.12676784,13.96503365,6375,322.9616029,251.6756018,77.95527951,0.015678279,0.01222127,83.721875,75.875,84.875,
595.8123578,1700,,0.278758142,3.946619159,23.12302732,14.01617859,6372,324.0958851,252.2126748,77.82210058,0.015647921,0.012177469,83.75,75.875,84.875,
596.385275,1700,,0.275549294,3.890889153,23.13317828,13.87941235,6372,321.07476,249.3085701,77.64880694,0.015606722,0.012118451,83.75,75.875,84.95375,
596.9812638,1700,,0.27890938,3.92498197,23.12457528,13.9968509,6372,323.6711628,252.3482687,77.96468803,0.015553858,0.012126474,83.75,75.875,84.9875,
597.558966,1700,,0.279531556,3.957999623,23.11867244,14.07547501,6373,325.4062938,252.9153885,77.72294843,0.01564947,0.012163249,83.75,75.875,85.06625,
598.1748873,1700,,0.280144152,3.951704628,23.12017628,14.0460962,6373,324.7481274,253.4798911,78.05472194,0.015589805,0.012168586,83.75,75.875,85.1,
598.7992518,1700,,0.280258416,3.93784394,23.10340945,14.29205999,6373,330.1946924,253.6011265,76.80763045,0.015527709,0.011926488,83.75,75.875,85.1,
