Time,ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),Motor Temp,App message,
833.9378907500119,2000,,0.3780708326371863,5.455383437535083,17.58395550092106,28.739947709744467,0,505.3619127886195,0,0,0,0,75.65,79.7,,
834.4944852500109,2000,,0.3800477084334406,5.440659527945553,17.57917800802005,28.751659103117372,0,505.4304456137352,0,0,0,0,75.723125,79.7,,
835.0547587500184,2000,,0.3794195046774063,5.430884400821175,17.57931913768119,28.727608564095778,0,505.01174553839803,0,0,0,0,75.7625,79.7,,
835.6095407500146,2000,,0.3797240135221682,5.409687770956219,17.5909156830508,28.62334875828642,0,503.51076005024805,0,0,0,0,75.7625,79.7,,
836.1630110000135,2000,,0.3767826017490738,5.400776575191154,17.603985522463056,28.506264637464504,0,501.82375098355743,0,0,0,0,75.678125,79.7,,
836.7239892500193,2000,,0.37692191765220756,5.429484834289785,17.58518510032234,28.619420387765523,0,503.2771140986885,0,0,0,0,75.689375,79.7,,
837.2860055000244,2000,,0.38109817503664245,5.487565363638953,17.566826898732753,28.740355673480565,0,504.87682528423437,0,0,0,0,75.7625,79.7,,
837.8478212500124,2000,,0.38190662562275834,5.490775908814609,17.55308904085263,28.806769138821647,0,505.647728177973,0,0,0,0,75.7625,79.59875,,
838.4066080000133,2000,,0.3822875079230028,5.493945007650251,17.54828176877361,28.80232330108018,0,505.43127798021203,0,0,0,0,75.7625,79.53687500000001,,
838.9623475000174,2000,,0.38035432313373446,5.5014888069302,17.547205048955796,28.786253424083544,0,505.1182834053261,0,0,0,0,75.7625,79.475,,
839.5238670000106,2000,,0.3773226709171899,5.434469777222981,17.571749971767392,28.577719620843958,0,502.15990434715457,0,0,0,0,75.65,79.475,,
840.0889715000063,2000,,0.3755926869105459,5.461225272120271,17.56088903515019,28.622023454362754,0,502.6281070735416,0,0,0,0,75.65,79.53687500000001,,
