Time,ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),Motor Temp,App message,
11.348461500021816,1831.75,,0.3609903373624999,4.935900318855501,21.3174608339202,23.2730881463366,0,496.04707563317595,0,0,0,0,72.725,75.5375,,
11.84049200000763,1870.3,,0.3884705876366695,5.339525937500169,21.05151040585602,25.989698814507232,0,547.0629167981256,0,0,0,0,72.725,75.5375,,
12.344255250027775,1909.55,,0.41609056302245884,5.835850612278154,20.75622985782178,28.960126632593877,0,601.0263528178721,0,0,0,0,72.725,75.47,,
12.85838600000739,1949.7,,0.44044340581771174,6.227580609091382,20.458457111585524,31.962101291699888,0,653.8185251219793,0,0,0,0,72.725,75.425,,
13.36689575001597,1988,,0.4646641657395465,6.573896371475616,20.167600610449185,34.89481500872655,0,703.7041885384048,0,0,0,0,72.725,75.425,,
13.874437750020624,2000,,0.46968513311411725,6.82513048381424,20.09501660113804,35.53182704988971,0,714.012699039753,0,0,0,0,72.77,75.335,,
14.375408750036362,2000,,0.4667923516873977,6.846506623839234,20.091343186834976,35.47621243355667,0,712.764712449077,0,0,0,0,72.8375,75.2,,
14.867771250024436,2000,,0.4663335424595325,6.824784160111478,20.088071351752937,35.50273626068364,0,713.1814930171853,0,0,0,0,72.8375,75.2,,
15.36676050002277,2000,,0.46596729896074174,6.840480924887579,20.087080376693525,35.444749041575456,0,711.981524815182,0,0,0,0,72.8375,75.18875,,
15.866410500016807,2000,,0.46368440326698324,6.828028174896293,20.089870206680303,35.329515652,0,709.765376292697,0,0,0,0,72.8375,75.0875,,
16.372570750027894,2000,,0.4678014935145901,6.890219481239796,20.074001755080303,35.42352781119089,0,711.0915549127768,0,0,0,0,72.8375,75.0875,,
16.87115225002169,2000,,0.46598889919688996,6.819859888945039,20.078989764013905,35.27138687441639,0,708.2135236881423,0,0,0,0,72.8375,75.0875,,
17.384062750023602,2000,,0.46000609926161706,6.798882511675019,20.080746785905024,35.164855875144475,0,706.1365750511607,0,0,0,0,72.933125,75.0875,,
17.876212000024317,2000,,0.45693439075813763,6.77653013624535,20.07409763884187,35.21386336376333,0,706.8859984575846,0,0,0,0,72.95,75.059375,,
18.381673250025507,2000,,0.4605577472324041,6.788722055114122,20.063763587317155,35.246282914090315,0,707.1730483144541,0,0,0,0,72.95,74.975,,
18.890722500017283,2000,,0.4617875519090418,6.763036683539485,20.058064097728735,35.265191903499826,0,707.3513754045889,0,0,0,0,72.95,75.0425,,
19.390545000025632,2000,,0.4670870487496553,6.809527991389054,20.050377359608042,35.29124687367148,0,707.60279889871,0,0,0,0,72.95,75.0875,,
